Start Time	End Time	Active Appliances
2013-03-30 11:00:00	2013-03-30 11:30:00	{4}
2013-03-30 11:30:00	2013-03-30 12:00:00	{4}
2013-03-30 12:00:00	2013-03-30 12:30:00	{4}
2013-03-30 12:30:00	2013-03-30 13:00:00	{4}
2013-03-30 13:00:00	2013-03-30 13:30:00	{4}
2013-03-30 13:30:00	2013-03-30 14:00:00	{4}
2013-03-30 14:00:00	2013-03-30 14:30:00	{4}
2013-03-30 14:30:00	2013-03-30 15:00:00	{4}
2013-03-30 15:00:00	2013-03-30 15:30:00	{4}
2013-03-30 15:30:00	2013-03-30 16:00:00	{4}
2013-04-01 11:30:00	2013-04-01 12:00:00	{4}
2013-04-01 12:00:00	2013-04-01 12:30:00	{4}
2013-04-01 12:30:00	2013-04-01 13:00:00	{4}
2013-04-01 13:00:00	2013-04-01 13:30:00	{4}
2013-04-01 13:30:00	2013-04-01 14:00:00	{4}
2013-04-01 14:00:00	2013-04-01 14:30:00	{4}
2013-04-01 14:30:00	2013-04-01 15:00:00	{4}
2013-04-01 15:00:00	2013-04-01 15:30:00	{4}
2013-04-01 15:30:00	2013-04-01 16:00:00	{4}
2013-04-01 16:00:00	2013-04-01 16:30:00	{4}
2013-04-01 16:30:00	2013-04-01 17:00:00	{4}
2013-04-01 17:00:00	2013-04-01 17:30:00	{4}
2013-04-01 23:00:00	2013-04-01 23:30:00	{4, 5}
2013-04-01 23:30:00	2013-04-01 00:00:00	{4}
2013-04-02 00:00:00	2013-04-02 00:30:00	{4}
2013-04-02 00:30:00	2013-04-02 01:00:00	{4}
2013-04-02 01:00:00	2013-04-02 01:30:00	{4}
2013-04-02 01:30:00	2013-04-02 02:00:00	{4}
2013-04-02 02:00:00	2013-04-02 02:30:00	{4}
2013-04-02 02:30:00	2013-04-02 03:00:00	{4}
2013-04-02 03:00:00	2013-04-02 03:30:00	{4}
2013-04-02 03:30:00	2013-04-02 04:00:00	{4}
2013-04-02 04:00:00	2013-04-02 04:30:00	{4}
2013-04-02 04:30:00	2013-04-02 05:00:00	{4}
2013-04-02 05:00:00	2013-04-02 05:30:00	{4}
2013-04-02 05:30:00	2013-04-02 06:00:00	{4}
2013-04-02 06:00:00	2013-04-02 06:30:00	{4}
2013-04-02 06:30:00	2013-04-02 07:00:00	{4}
2013-04-02 07:00:00	2013-04-02 07:30:00	{4}
2013-04-02 13:00:00	2013-04-02 13:30:00	{4}
2013-04-02 13:30:00	2013-04-02 14:00:00	{4}
2013-04-02 14:00:00	2013-04-02 14:30:00	{4}
2013-04-02 14:30:00	2013-04-02 15:00:00	{4}
2013-04-02 15:00:00	2013-04-02 15:30:00	{4}
2013-04-02 15:30:00	2013-04-02 16:00:00	{4}
2013-04-02 16:00:00	2013-04-02 16:30:00	{4}
2013-04-02 16:30:00	2013-04-02 17:00:00	{4}
2013-04-02 17:00:00	2013-04-02 17:30:00	{4}
2013-04-02 17:30:00	2013-04-02 18:00:00	{4}
2013-04-03 00:00:00	2013-04-03 00:30:00	{4}
2013-04-03 00:30:00	2013-04-03 01:00:00	{4}
2013-04-03 01:00:00	2013-04-03 01:30:00	{4}
2013-04-03 01:30:00	2013-04-03 02:00:00	{4}
2013-04-03 02:00:00	2013-04-03 02:30:00	{4}
2013-04-03 02:30:00	2013-04-03 03:00:00	{4}
2013-04-03 03:00:00	2013-04-03 03:30:00	{4}
2013-04-03 03:30:00	2013-04-03 04:00:00	{4}
2013-04-03 04:00:00	2013-04-03 04:30:00	{4}
2013-04-03 04:30:00	2013-04-03 05:00:00	{4}
2013-04-03 05:00:00	2013-04-03 05:30:00	{4}
2013-04-03 05:30:00	2013-04-03 06:00:00	{4}
2013-04-03 06:00:00	2013-04-03 06:30:00	{4}
2013-04-03 06:30:00	2013-04-03 07:00:00	{4}
2013-04-03 07:00:00	2013-04-03 07:30:00	{4}
2013-04-03 07:30:00	2013-04-03 08:00:00	{4}
2013-04-03 08:30:00	2013-04-03 09:00:00	{4}
2013-04-03 09:00:00	2013-04-03 09:30:00	{4}
2013-04-03 10:00:00	2013-04-03 10:30:00	{4}
2013-04-03 10:30:00	2013-04-03 11:00:00	{4}
2013-04-03 11:00:00	2013-04-03 11:30:00	{4}
2013-04-03 11:30:00	2013-04-03 12:00:00	{4}
2013-04-03 12:00:00	2013-04-03 12:30:00	{4}
2013-04-03 22:30:00	2013-04-03 23:00:00	{4}
2013-04-03 23:00:00	2013-04-03 23:30:00	{4}
2013-04-03 23:30:00	2013-04-03 00:00:00	{4}
2013-04-04 00:00:00	2013-04-04 00:30:00	{4}
2013-04-04 00:30:00	2013-04-04 01:00:00	{4}
2013-04-04 01:00:00	2013-04-04 01:30:00	{4}
2013-04-04 01:30:00	2013-04-04 02:00:00	{4}
2013-04-04 02:00:00	2013-04-04 02:30:00	{4}
2013-04-04 02:30:00	2013-04-04 03:00:00	{4}
2013-04-04 03:00:00	2013-04-04 03:30:00	{4}
2013-04-04 03:30:00	2013-04-04 04:00:00	{4}
2013-04-04 04:00:00	2013-04-04 04:30:00	{4}
2013-04-04 04:30:00	2013-04-04 05:00:00	{4}
2013-04-04 05:00:00	2013-04-04 05:30:00	{4}
2013-04-04 05:30:00	2013-04-04 06:00:00	{4}
2013-04-04 06:00:00	2013-04-04 06:30:00	{4}
2013-04-04 06:30:00	2013-04-04 07:00:00	{4}
2013-04-04 08:00:00	2013-04-04 08:30:00	{4}
2013-04-04 08:30:00	2013-04-04 09:00:00	{4}
2013-04-04 09:00:00	2013-04-04 09:30:00	{4}
2013-04-04 10:00:00	2013-04-04 10:30:00	{4}
2013-04-04 10:30:00	2013-04-04 11:00:00	{4}
2013-04-04 11:00:00	2013-04-04 11:30:00	{4}
2013-04-04 12:00:00	2013-04-04 12:30:00	{4}
2013-04-04 12:30:00	2013-04-04 13:00:00	{4}
2013-04-04 13:00:00	2013-04-04 13:30:00	{4}
2013-02-28 20:00:00	2013-02-28 20:30:00	{5}
2013-02-28 20:30:00	2013-02-28 21:00:00	{5}
2013-02-28 21:00:00	2013-02-28 21:30:00	{5}
2013-02-28 21:30:00	2013-02-28 22:00:00	{5}
2013-02-28 22:00:00	2013-02-28 22:30:00	{5}
2013-02-28 22:30:00	2013-02-28 23:00:00	{5}
2013-02-28 23:00:00	2013-02-28 23:30:00	{5}
2013-03-01 20:00:00	2013-03-01 20:30:00	{5}
2013-03-01 20:30:00	2013-03-01 21:00:00	{5}
2013-03-01 21:00:00	2013-03-01 21:30:00	{5}
2013-03-01 22:30:00	2013-03-01 23:00:00	{5}
2013-03-01 23:00:00	2013-03-01 23:30:00	{5}
2013-03-01 23:30:00	2013-03-01 00:00:00	{5}
2013-03-08 21:30:00	2013-03-08 22:00:00	{5}
2013-03-08 22:00:00	2013-03-08 22:30:00	{5}
2013-03-08 22:30:00	2013-03-08 23:00:00	{5}
2013-03-08 23:30:00	2013-03-08 00:00:00	{5}
2013-03-09 00:00:00	2013-03-09 00:30:00	{5}
2013-03-09 03:30:00	2013-03-09 04:00:00	{5}
2013-03-09 04:00:00	2013-03-09 04:30:00	{5}
2013-03-09 04:30:00	2013-03-09 05:00:00	{5}
2013-03-09 05:00:00	2013-03-09 05:30:00	{5}
2013-03-09 05:30:00	2013-03-09 06:00:00	{5}
2013-03-09 06:00:00	2013-03-09 06:30:00	{5}
2013-03-09 06:30:00	2013-03-09 07:00:00	{5}
2013-03-09 13:30:00	2013-03-09 14:00:00	{5}
2013-03-09 14:30:00	2013-03-09 15:00:00	{5}
2013-03-09 15:00:00	2013-03-09 15:30:00	{5}
2013-03-10 19:30:00	2013-03-10 20:00:00	{5}
2013-03-10 20:00:00	2013-03-10 20:30:00	{5}
2013-03-10 20:30:00	2013-03-10 21:00:00	{5}
2013-03-10 21:00:00	2013-03-10 21:30:00	{5}
2013-03-10 21:30:00	2013-03-10 22:00:00	{5}
2013-03-10 22:00:00	2013-03-10 22:30:00	{5}
2013-03-10 22:30:00	2013-03-10 23:00:00	{5}
2013-03-10 23:00:00	2013-03-10 23:30:00	{5}
2013-03-12 21:00:00	2013-03-12 21:30:00	{5}
2013-03-12 21:30:00	2013-03-12 22:00:00	{5}
2013-03-12 22:00:00	2013-03-12 22:30:00	{5}
2013-03-12 22:30:00	2013-03-12 23:00:00	{5}
2013-03-12 23:00:00	2013-03-12 23:30:00	{5}
2013-03-13 19:30:00	2013-03-13 20:00:00	{5}
2013-03-13 20:00:00	2013-03-13 20:30:00	{5}
2013-03-13 20:30:00	2013-03-13 21:00:00	{5}
2013-03-13 21:00:00	2013-03-13 21:30:00	{5}
2013-03-13 21:30:00	2013-03-13 22:00:00	{5}
2013-03-13 22:00:00	2013-03-13 22:30:00	{5}
2013-03-13 22:30:00	2013-03-13 23:00:00	{5}
2013-03-15 19:30:00	2013-03-15 20:00:00	{5}
2013-03-15 20:00:00	2013-03-15 20:30:00	{5}
2013-03-15 20:30:00	2013-03-15 21:00:00	{5}
2013-03-15 21:00:00	2013-03-15 21:30:00	{5}
2013-03-17 00:00:00	2013-03-17 00:30:00	{5}
2013-03-17 00:30:00	2013-03-17 01:00:00	{5}
2013-03-17 01:00:00	2013-03-17 01:30:00	{5}
2013-03-17 01:30:00	2013-03-17 02:00:00	{5}
2013-03-17 02:00:00	2013-03-17 02:30:00	{5}
2013-03-17 02:30:00	2013-03-17 03:00:00	{5}
2013-03-17 03:00:00	2013-03-17 03:30:00	{5}
2013-03-17 03:30:00	2013-03-17 04:00:00	{5}
2013-03-17 04:00:00	2013-03-17 04:30:00	{5}
2013-03-17 04:30:00	2013-03-17 05:00:00	{5}
2013-03-17 05:00:00	2013-03-17 05:30:00	{5}
2013-03-17 05:30:00	2013-03-17 06:00:00	{5}
2013-03-17 06:00:00	2013-03-17 06:30:00	{5}
2013-03-17 06:30:00	2013-03-17 07:00:00	{5}
2013-03-17 07:00:00	2013-03-17 07:30:00	{5}
2013-03-17 07:30:00	2013-03-17 08:00:00	{5}
2013-03-17 08:00:00	2013-03-17 08:30:00	{5}
2013-03-17 08:30:00	2013-03-17 09:00:00	{5}
2013-03-17 09:00:00	2013-03-17 09:30:00	{5}
2013-03-17 10:30:00	2013-03-17 11:00:00	{5}
2013-03-17 11:00:00	2013-03-17 11:30:00	{5}
2013-03-17 20:00:00	2013-03-17 20:30:00	{5}
2013-03-17 21:00:00	2013-03-17 21:30:00	{5}
2013-03-17 21:30:00	2013-03-17 22:00:00	{5}
2013-03-17 22:00:00	2013-03-17 22:30:00	{5}
2013-03-17 22:30:00	2013-03-17 23:00:00	{5}
2013-03-17 23:00:00	2013-03-17 23:30:00	{5}
2013-03-17 23:30:00	2013-03-17 00:00:00	{5}
2013-03-18 00:00:00	2013-03-18 00:30:00	{5}
2013-03-18 22:30:00	2013-03-18 23:00:00	{5}
2013-03-22 23:00:00	2013-03-22 23:30:00	{5}
2013-03-24 19:30:00	2013-03-24 20:00:00	{5}
2013-03-24 20:00:00	2013-03-24 20:30:00	{5}
2013-03-24 20:30:00	2013-03-24 21:00:00	{5}
2013-03-24 21:00:00	2013-03-24 21:30:00	{5}
2013-03-24 21:30:00	2013-03-24 22:00:00	{5}
2013-03-24 22:00:00	2013-03-24 22:30:00	{5}
2013-03-24 22:30:00	2013-03-24 23:00:00	{5}
2013-03-24 23:00:00	2013-03-24 23:30:00	{5}
2013-03-25 21:30:00	2013-03-25 22:00:00	{5}
2013-03-25 22:00:00	2013-03-25 22:30:00	{5}
2013-03-26 21:00:00	2013-03-26 21:30:00	{5}
2013-03-26 21:30:00	2013-03-26 22:00:00	{5}
2013-03-27 00:00:00	2013-03-27 00:30:00	{5}
2013-03-27 00:30:00	2013-03-27 01:00:00	{5}
2013-03-28 01:00:00	2013-03-28 01:30:00	{5}
2013-03-28 01:30:00	2013-03-28 02:00:00	{5}
2013-03-28 02:00:00	2013-03-28 02:30:00	{5}
2013-03-29 15:30:00	2013-03-29 16:00:00	{5}
2013-03-29 16:00:00	2013-03-29 16:30:00	{5}
2013-03-29 16:30:00	2013-03-29 17:00:00	{5}
2013-03-29 17:00:00	2013-03-29 17:30:00	{5}
2013-03-29 17:30:00	2013-03-29 18:00:00	{5}
2013-03-29 18:00:00	2013-03-29 18:30:00	{5}
2013-03-29 23:00:00	2013-03-29 23:30:00	{5}
2013-03-29 23:30:00	2013-03-29 00:00:00	{5}
2013-03-30 00:00:00	2013-03-30 00:30:00	{5}
2013-03-30 00:30:00	2013-03-30 01:00:00	{5}
2013-03-30 01:00:00	2013-03-30 01:30:00	{5}
2013-04-01 20:30:00	2013-04-01 21:00:00	{5}
2013-04-01 21:00:00	2013-04-01 21:30:00	{5}
2013-04-01 21:30:00	2013-04-01 22:00:00	{5}
2013-04-01 22:00:00	2013-04-01 22:30:00	{5}
2013-04-01 22:30:00	2013-04-01 23:00:00	{5}
2013-04-03 21:00:00	2013-04-03 21:30:00	{5}
2013-04-03 21:30:00	2013-04-03 22:00:00	{5}
2013-04-03 22:00:00	2013-04-03 22:30:00	{5}
2013-04-07 16:30:00	2013-04-07 17:00:00	{5}
2013-04-07 17:00:00	2013-04-07 17:30:00	{5}
2013-04-07 17:30:00	2013-04-07 18:00:00	{5}
2013-04-07 18:00:00	2013-04-07 18:30:00	{5}
2013-04-07 18:30:00	2013-04-07 19:00:00	{5}
2013-04-07 19:00:00	2013-04-07 19:30:00	{5}
2013-04-07 19:30:00	2013-04-07 20:00:00	{5}
2013-04-07 20:00:00	2013-04-07 20:30:00	{5}
2013-04-07 21:30:00	2013-04-07 22:00:00	{5}
2013-04-07 22:00:00	2013-04-07 22:30:00	{5}
2013-04-07 22:30:00	2013-04-07 23:00:00	{5}
2013-04-07 23:00:00	2013-04-07 23:30:00	{5}
2013-04-08 00:30:00	2013-04-08 01:00:00	{5}
2013-04-08 01:00:00	2013-04-08 01:30:00	{5}
